memeid,filename,uppercaption,lowercaption,upvote,best_score,worst_score,bws_score,humor_two_class,subset,url
155,bad-luck-brian.jpg,at girlfriends house for the first time,takes a dump and clogs toilet,204.0,0.6666666666666666,0.1666666666666666,0.5,1,9,https://memegenerator.net/instance/30376461/bad-luck-brian-at-girlfriends-house-for-the-first-time-takes-a-dump-and-clogs-toilet
5625,koala-cant-believe-it.jpg,but.. but...,how could we have smoked it all?,6.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/43785127/koala-cant-believe-it-but-but-how-could-we-have-smoked-it-all
13371,awkward-seal.jpg,when you're supposed to meet with a group of friends,and none of the common friends show up,23.0,0.5,0.0,0.5,1,8,None
1077,first-world-problems.jpg,i slept in too late on my day off,now i have less time to do nothing,129.0,0.75,0.25,0.5,1,7,https://memegenerator.net/instance/36916960/first-world-problems-i-slept-in-too-late-on-my-day-off-now-i-have-less-time-to-do-nothing
782,success-kid.jpg,mom walks in the room unannounced,not faping,126.0,0.5,0.0,0.5,1,9,None
13354,awkward-seal.jpg,when you break something ,at your friends house,94.0,0.5,0.0,0.5,1,3,http://he.memegenerator.net/instance/78007847/awkward-seal-when-you-break-something-at-your-friends-house
13384,awkward-seal.jpg,when u realize,the person behind u saw everything u were watching ,13.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/84143013/awkward-seal-when-u-realize-the-person-behind-u-saw-everything-u-were-watching
14724,kermit-the-frog.jpg,you didn't pay your child support but bought the iphone 6 ,but that's none of my business ,3.0,0.5,0.0,0.5,1,9,None
49,y-u-no.jpg,america,y u no vote for ron paul?!,144.0,0.5,0.0,0.5,1,4,https://memegenerator.net/instance/15981914/y-u-no-america-y-u-no-vote-for-ron-paul
5893,chuck-norris.jpg,i dont have a gun under my pillow,i have a pillow under my gun,54.0,0.5,0.0,0.5,1,2,https://memegenerator.net/instance/34601533/chuck-norris-i-dont-have-a-gun-under-my-pillow-i-have-a-pillow-under-my-gun
12518,stoner-dog.jpg,makes pot brownies,for concerned friend,11.0,0.5,0.0,0.5,1,5,https://memegenerator.net/instance/10513694/stoner-dog-makes-pot-brownies-for-concerned-friend
12656,sunny-student.jpg,listens to techno,thinks its dubstep,4.0,0.5,0.0,0.5,1,4,None
5553,koala-cant-believe-it.jpg,eucalyptus makes you high?,"that's crazy, man. wait till my unicorn hears about this.",163.0,0.75,0.25,0.5,1,9,https://memegenerator.net/instance/13482115/koala-cant-believe-it-eucalyptus-makes-you-high-thats-crazy-man-wait-till-my-unicorn-hears-about-thi
12611,sunny-student.jpg,takes picture with two beers,becomes greatest douche ever,44.0,0.5,0.0,0.5,1,5,https://memegenerator.net/instance/15260477/sunny-student-takes-picture-with-two-beers-becomes-greatest-douche-ever
5612,koala-cant-believe-it.jpg,you dont ,drink ?!,7.0,0.5,0.0,0.5,1,7,https://memegenerator.net/instance/27805937/ricky-bobby-if-you-dont-drink-drpepper-then-fuck-you
13084,socially-awesome-awkward-penguin.jpg,all the girlies say i'm pretty fly,for a white guy,15.0,0.5,0.0,0.5,1,9,None
5288,pleaseguy.jpg,send justin bieber to the moon,please?,10.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/17347884/pleaseguy-send-justin-bieber-to-the-moon-please
5713,mr-bean.jpg,i can see your,epidermis,45.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/55072000/1889-10-guy-hey-there-fine-lady-i-can-see-your-epidermis
317,willy-wonka.jpg,snooki is pregnant!?,lucky me! oompa loompas are hard to come by!,170.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/25633404/willy-wonka-snooki-is-pregnant-lucky-me-oompa-loompas-are-hard-to-come-by
14750,kermit-the-frog.jpg,when u see ur crush,,2.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/82487302/skeptical-3rd-world-kid-when-u-see-ur-crush-out-in-public
13503,rage-fu.jpg,didn't do your homework and teacher forgot to tell you to turn it in.,"teachers pet says ""teacher what about the homework?""",144.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/17784984/rage-fu-didnt-do-your-homework-and-teacher-forgot-to-tell-you-to-turn-it-in-teachers-pet-says-teache
5559,koala-cant-believe-it.jpg,hot singles in my area,they want to meet me?,106.0,0.5,0.0,0.5,1,5,https://memegenerator.net/instance/30784183
1112,first-world-problems.jpg,just bought a new house,no internet till friday,82.0,0.5,0.0,0.5,1,6,https://memegenerator.net/instance/37523482/first-world-problems-just-bought-a-new-house-no-internet-till-friday
5286,pleaseguy.jpg,forever alone guy,please stop being alone forever,14.0,0.5,0.0,0.5,1,0,https://memegenerator.net/instance/76930003/pleaseguy-forever-alone-guy-please-stop-being-alone-forever
669,futurama-fry.jpg,not sure if clothes really smell like nothing ,or im just used to the bad smell,76.0,0.5,0.0,0.5,1,4,http://es.memegenerator.net/instance/19420997/futurama-fry-not-sure-if-clothes-really-smell-like-nothing-or-im-just-used-to-the-bad-smell
14764,kermit-the-frog.jpg,you always giving relationship advice but your single,but thats none of my business,1.0,0.5,0.0,0.5,1,2,https://memegenerator.net/instance/51378338/kermit-the-frog-you-always-giving-relationship-advice-but-your-single-but-thats-none-of-my-business
5555,koala-cant-believe-it.jpg,someone broke into my appartment?,koalacops!,134.0,0.5,0.0,0.5,1,6,https://memegenerator.net/instance/21283545/koala-cant-believe-it-someone-broke-into-my-appartment-koalacops
665,futurama-fry.jpg,not sure if done pooping,or still more to come,78.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/15383235/futurama-fry-not-sure-if-done-pooping-or-still-more-to-come
13516,rage-fu.jpg,"there is only one woman worse than rebecca black,",and that woman is beiber!,34.0,0.5,0.0,0.5,1,6,None
73,y-u-no.jpg,i said glass of juice!,not gas the jews!,126.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/18843437/successful-hitler-i-said-glass-of-juice-not-gas-the-jews
10567,internet-husband.jpg,i told him i was making dinner,"he said ""what's your cooking level?""",18.0,0.5,0.0,0.5,1,0,https://memegenerator.net/instance/57172492/internet-husband-i-told-him-i-was-making-dinner-he-said-whats-your-cooking-level
5608,koala-cant-believe-it.jpg,you mean,i actually passed that test,8.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/72062050/koala-cant-believe-it-you-mean-i-actually-passed-that-test
6799,drunk-baby-1.jpg,all of you can suck my balls,i drinky by self!,6.0,0.5,0.0,0.5,1,9,None
7503,skeptical-african-child.jpg,your 29?,are you immortal?,167.0,0.75,0.25,0.5,1,8,https://memegenerator.net/instance/23075573/skeptical-african-child-your-29-are-you-immortal
10575,internet-husband.jpg,not now honey,i'm making memes,13.0,0.75,0.25,0.5,1,0,None
222,bad-luck-brian.jpg,self-employed,didn't win employee of the month,109.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/34326013/bad-luck-brian-self-employed-didnt-win-employee-of-the-month
2022,scumbag-steve.jpg,drives slowly in fast lane,speeds up when you try to pass,73.0,0.5,0.0,0.5,1,3,None
10551,internet-husband.jpg,i told him i was on period,"he said ""first blood""",28.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/20474026/internet-husband-i-told-him-i-was-on-period-he-said-first-blood
2881,insanity-wolf.jpg,help grandma across busy street,only half way,146.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/19003958/insanity-wolf-help-grandma-across-busy-street-only-half-way
10543,internet-husband.jpg,i got a promotion today,he accused me of being part of the 1%,32.0,0.5,0.0,0.5,1,7,https://memegenerator.net/instance/10352930/internet-husband-i-got-a-promotion-today-he-accused-me-of-being-part-of-the-1
6800,drunk-baby-1.jpg,i said give me the keys,to my tricycle,5.0,0.5,0.0,0.5,1,0,https://memegenerator.net/instance/22597506/drunk-baby-1-i-said-give-me-the-keys-to-my-tricycle
14281,anti-joke-chicken.jpg,what has 100 legs but can't walk?,a group of 50 paraplegic,45.0,0.5,0.0,0.5,1,9,None
7421,what-if-i-told-you-matrix-morpheus.jpg,what if i told you,that donald trump is orange,14.0,0.75,0.25,0.5,1,7,None
6808,drunk-baby-1.jpg,so forget about tomorrow,"tonight, we're drinking from the bottle!",4.0,0.6666666666666666,0.1666666666666666,0.5,1,9,None
9049,see-nobody-cares.jpg,hey guys he got laid! he got laid!!,see nobody cares.,18.0,0.5,0.0,0.5,1,5,None
2869,insanity-wolf.jpg,kid wants a waterfight,put the kettle on,163.0,0.5,0.0,0.5,1,1,https://memegenerator.net/instance/11310816/insanity-wolf-kid-wants-a-waterfight-put-the-kettle-on
6812,drunk-baby-1.jpg,ya sees jimmy,every ten pints i undo a button,4.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/44041963/drunk-baby-1-ya-sees-jimmy-every-ten-pints-i-undo-a-button
2883,insanity-wolf.jpg,kill a hipster,now who's underground?,143.0,0.5,0.0,0.5,1,6,https://memegenerator.net/instance/11262882/insanity-wolf-kill-a-hipster-now-whos-underground
10708,skeptical-black-kid.jpg,"""what you talkin bout willis?""",can i have my biscuit now?,6.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/63064303/the-rock-smell-i-know-youre-there-kimberly-i-can-smell-your-biscuit
8731,imagination.jpg,what is it called when your crush asks you to be their valentine?,imagination...,13.0,0.5,0.0,0.5,1,3,None
2013,scumbag-steve.jpg,leaves all the outside lights on,has no candy,79.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/29382477/scumbag-steve-leaves-all-the-outside-lights-on-has-no-candy
7506,skeptical-african-child.jpg,so you mean to tell me,there are thousands of pictures of me questioning the logic of your people?,126.0,0.5,0.0,0.5,1,7,https://memegenerator.net/instance/34781253/skeptical-african-child-so-you-mean-to-tell-me-there-are-thousands-of-pictures-of-me-questioning-the
6770,drunk-baby-1.jpg,then i said to the turtle,do you really go moo,17.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/66931778/drunk-baby-1-then-i-said-to-the-turtle-do-you-really-go-moo
5270,pleaseguy.jpg,javascript,please just work,25.0,0.75,0.25,0.5,1,8,https://memegenerator.net/instance/16071534/pleaseguy-javascript-please-just-work
772,success-kid.jpg,visits wiki,successfully copied information before sopa screen comes up,143.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/13344044/success-kid-visits-wiki-successfully-copied-information-before-sopa-screen-comes-up
5460,high-expectations-asian-father.jpg,my love for you,depend on how many gold medals you get,66.0,0.5,0.0,0.5,1,9,None
11466,sad-trooper.jpg,i hit my head on a door,its all over youtube,10.0,0.5,0.0,0.5,1,0,None
4856,stoner-stanley.jpg,i'm not slurring,i'm talking in cursive,47.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/45969278/stoner-stanley-im-not-slurring-im-talking-in-cursive
10697,skeptical-black-kid.jpg,so you're saying,"it costs $2 to buy me lunch, but it's $250 to buy a vowel?",9.0,0.5,0.0,0.5,1,9,None
3006,joseph-ducreux.jpg,deciever,thine trousers are aflame,175.0,0.6666666666666666,0.1666666666666666,0.5,1,9,https://memegenerator.net/instance/28673015/joseph-ducreux-deciever-thine-trousers-are-aflame
3003,joseph-ducreux.jpg,twas i,who let out the hounds,218.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/18565350?urlName=Joseph-Ducreux&browsingOrder=Popular&browsingTimeSpan=AllTime
8764,imagination.jpg,you just have to have,condoms,3.0,0.5,0.0,0.5,1,8,None
8766,imagination.jpg,imagine a world,without wrestling,3.0,0.5,0.0,0.5,1,7,None
10679,skeptical-black-kid.jpg,so you're telling me,"in america, poor people are fat?",21.0,0.5,0.0,0.5,1,8,http://he.memegenerator.net/instance/25924425
1996,scumbag-steve.jpg,challenges to a fistfight,brings a knife,96.0,0.6666666666666666,0.1666666666666666,0.5,1,9,https://memegenerator.net/instance/10943600/scumbag-steve-challenges-to-a-fistfight-brings-a-knife
8908,ancient-alien-guy.jpg,i'm not saying it was aliens...,but it was aliens,12.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/20989840/doctor-who-im-not-saying-it-was-aliens-but-it-was-aliens
8914,ancient-alien-guy.jpg,scientifically speaking,aliens,11.0,0.5,0.0,0.5,1,5,None
9005,see-nobody-cares.jpg,i don't always use the wrong meme,"but when i do, nobody cares",84.0,0.5,0.0,0.5,1,3,https://memegenerator.net/instance/46049542/see-nobody-cares-i-dont-always-use-the-wrong-meme-but-when-i-do-nobody-cares
903,one-does-not-simply.jpg,one does not simply,win an ipad3 on the internet,187.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/17232157/one-does-not-simply-one-does-not-simply-win-an-ipad3-on-the-internet
14310,anti-joke-chicken.jpg,an irishman walks out of a bar!,,28.0,0.6666666666666666,0.1666666666666666,0.5,1,9,https://memegenerator.net/instance/18105935/anti-joke-chicken-an-irishman-walks-out-of-a-bar
14426,unpopular-opinion-puffin.jpg,i think facebook and twitter,are overrated,94.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/54247423/unpopular-opinion-puffin-i-think-facebook-and-twitter-are-overrated
464,the-most-interesting-man-in-the-world.jpg,i don't always talk to ohio state graduates,"but when i do, i ask for large fries",159.0,0.5,0.0,0.5,1,8,None
5443,high-expectations-asian-father.jpg,you miss one question on test?,i miss one week to feed you.,86.0,0.75,0.25,0.5,1,4,http://fr.memegenerator.net/instance/22746589/high-expectations-asian-father-you-miss-one-question-on-test-i-miss-one-week-to-feed-you
4964,foul-bachelor-frog.jpg,feminine hygiene jokes are the lowest form of humor,period,165.0,0.75,0.25,0.5,1,6,http://es.memegenerator.net/instance/10562200/foul-bachelor-frog-feminine-hygiene-jokes-are-the-lowest-form-of-humor-period
1225,philosoraptor.jpg,if con and pro are opposites,is congress the opposite of progress?,180.0,0.5,0.0,0.5,1,3,https://memegenerator.net/instance/14910888/philosoraptor-if-con-and-pro-are-opposites-is-congress-the-opposite-of-progress
4660,joker-mind-loss.jpg,"wife buys husband power tools for father's day, no one bats an eye","husband buys wife vacuum cleaner for mother's day, everyone loses their minds",94.0,0.6666666666666666,0.1666666666666666,0.5,1,9,https://memegenerator.net/instance/50448969/joker-mind-loss-wife-buys-husband-power-tools-for-fathers-day-no-one-bats-an-eye-husband-buys-wife-v
469,the-most-interesting-man-in-the-world.jpg,i dont always fap,but when i do you can't see my left hand,138.0,0.5,0.0,0.5,1,9,None
5471,high-expectations-asian-father.jpg,facebook?,why don't you face book and study?,56.0,0.5,0.0,0.5,1,4,https://memegenerator.net/instance/11147002/high-expectations-asian-father-facebook-why-dont-you-face-book-and-study
5413,high-expectations-asian-father.jpg,negative test for h.i.v?!,go back and get positive.,167.0,0.5,0.0,0.5,1,1,https://memegenerator.net/instance/16283683/high-expectations-asian-father-negative-test-for-hiv-go-back-and-get-positive
14899,african-kids-dancing.jpg,asked to dance and smile for ramen,to get the only pic the missionaries would put in their brochures,3.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/37815905/african-kids-dancing-asked-to-dance-and-smile-for-ramen-to-get-the-only-pic-the-missionaries-would-p
13109,socially-awesome-awkward-penguin.jpg,buy second controller to xbox,don't have anyone to play with,9.0,0.5,0.0,0.5,1,8,https://memegenerator.net/instance/26384518/socially-awesome-awkward-penguin-buy-second-controller-to-xbox-dont-have-anyone-to-play-with
13802,anxiety-cat.jpg,i'm gonna go for a run,start running. feel stupid. go home.,170.0,0.5,0.0,0.5,1,7,None
13801,anxiety-cat.jpg,someone compliments you in front of a large group,how could you put me through this,180.0,0.5,0.0,0.5,1,9,https://memegenerator.net/instance/10925571/anxiety-cat-someone-compliments-you-in-front-of-a-large-group-how-could-you-put-me-through-this
14008,maury-lie-detector.jpg,your forecast called for a few flurries,the fact that i couldn't see anything determined that was a lie,2.0,0.5,0.0,0.5,1,9,None
13719,really-stoned-guy.jpg,makes school presentation,puts memes on it,7.0,0.75,0.25,0.5,1,6,https://memegenerator.net/instance/61197635/really-stoned-guy-makes-school-presentation-puts-memes-on-it
4981,foul-bachelor-frog.jpg,being introduced to the person you stalk on facebook,act surprised,140.0,0.5,0.0,0.5,1,2,https://memegenerator.net/instance/10973933/foul-bachelor-frog-being-introduced-to-the-person-you-stalk-on-facebook-act-surprised
13716,really-stoned-guy.jpg,how many cheeseburgers do you want?,420,7.0,0.5,0.0,0.5,1,5,https://memegenerator.net/instance/45218601/really-stoned-guy-how-many-cheeseburgers-do-you-want-420
621,futurama-fry.jpg,not sure if zombie,or florida native,143.0,0.5,0.0,0.5,1,5,https://memegenerator.net/instance/21219843/futurama-fry-not-sure-if-zombie-or-florida-native
5923,chuck-norris.jpg,"oh, the hole in the ozone layer?",i got bored,32.0,0.5,0.0,0.5,1,7,https://memegenerator.net/instance/34605289/chuck-norris-oh-the-hole-in-the-ozone-layer-i-got-bored
